2.6681137,4.2235246,4.6424837
2.4096668,3.3179986,3.51907
3.8061504,4.7309117,5.3316574
3.1212113,4.9843535,5.208025
2.743069,4.027544,4.213945
2.5981884,3.8228068,4.12209
2.4509876,3.3802838,3.89477
3.2399623,4.354841,4.5065527
2.9908416,4.2737174,4.722538
3.2934144,3.8118503,4.1301026
3.4142401,4.923207,5.2922974
3.01528,3.8426175,4.095753
3.2769191,4.3657966,4.3037534
2.7166903,3.9741702,4.1036677
2.7469947,3.7212849,4.1452994
3.008476,4.005761,4.2024517
2.3790839,4.062587,4.501018
3.028373,4.433827,4.5194697
2.7204382,3.960239,4.4843545
3.5911782,5.1694674,5.1373634
3.8647053,4.875496,5.143075
3.8158894,5.1985054,5.696329
3.629272,4.13395,4.468002
3.469013,4.329514,4.5987964
2.9404,4.8988996,5.067139
2.4977057,3.7260194,3.812548
3.0020192,3.1760533,3.6245005
3.6425693,4.496575,4.5385385
2.4088938,3.8791134,4.340899
3.899339,4.2132807,4.397724
3.3565025,3.848679,4.1302953
3.8267248,4.7095685,4.9153843
4.1806974,4.949402,4.9328446
3.0327961,3.8340425,3.937114
3.1166947,3.3721948,3.8418906
3.4023035,4.6406364,4.8968916
2.9587467,3.938334,4.174804
3.2333345,4.125493,4.339699
2.9762118,4.1219497,4.326514
3.4954584,4.7943215,5.29031
3.2035053,4.170144,4.828259
2.8539689,4.2788453,4.298436
3.4484422,4.4686484,4.60398
3.0577838,3.6885102,4.2432795
3.0990853,3.9361956,4.3791285
2.9517348,4.084885,4.252491
1.6975732,3.85992,4.088166
3.0342908,3.697658,3.9350655
2.5627143,3.992465,4.0775957
2.8953753,4.186273,4.968834
2.6399467,3.4811134,3.2601879
2.7284133,3.8821871,4.2482247
3.0017943,4.315224,4.5514565
2.658959,4.7095857,5.038384
2.9670599,3.9638643,4.404911
2.880074,4.095096,4.4538937
3.1325715,3.8753886,4.0321593
3.203592,3.7306747,4.4874697
3.26069,4.099519,4.386811
3.273731,4.373098,4.5594864
3.11305,3.7218504,3.959458
2.5912166,3.699338,3.8343475
4.105587,5.6496577,5.8676877
2.1411395,4.377915,4.622464
2.9449399,4.2212462,4.9431705
2.374336,3.9884305,4.291209
2.4989507,4.0098424,4.210773
2.831638,3.9010944,4.0844984
2.874594,4.273404,4.6162643
2.9315214,4.120422,4.513185
2.450066,3.78925,4.10461
2.7130127,3.92984,4.2349267
2.081965,3.4082015,3.8884275
3.3488605,4.111058,4.5048704
3.17095,3.7158616,3.8481424
3.417075,3.9479785,4.660872
3.4398072,3.8654609,4.1501713
3.075558,3.9045172,4.2114897
3.8076546,3.903401,4.3972864
2.1642554,2.8714101,3.3817835
2.991285,3.6015291,4.314172
2.4039922,3.359592,3.5413425
3.82427,4.341227,4.4504633
3.6858342,5.01675,5.142892
3.1705031,3.539185,4.108447
2.757951,4.067461,4.4920506
2.4908955,3.6509318,3.6273649
2.384595,3.7600825,4.175081
4.015995,4.2267528,4.6537266
2.4013703,4.177626,4.8703384
3.043731,4.0950074,4.1182327
3.1306999,3.6897676,3.8404086
2.3442457,3.600429,4.0413685
2.8199441,3.6548607,4.1968346
2.7765357,4.008627,4.3065996
3.3624842,4.6990733,4.7883997
2.7840772,3.6524734,3.7751715
3.0036132,4.0566087,4.44007
2.7154276,3.6403534,4.2483006
2.4110198,2.9870641,3.3804944
2.6434429,4.472758,4.689068
3.5217583,4.9363403,4.945492
3.3751442,4.628082,5.0999556
3.336646,4.3647437,4.838179
3.0945265,3.948509,3.9963696
2.6931944,4.318068,3.992049
2.7137792,3.8482494,4.3835077
3.4899004,4.8207664,5.0483437
2.7147164,3.583167,4.3162956
3.211559,4.287725,4.732028
2.735315,3.6999316,4.173123
3.015938,4.4106975,4.745673
3.9701953,4.772548,5.2055554
3.4266975,5.219868,5.34044
3.072429,3.911207,4.049835
2.754574,3.9228616,4.2208157
3.101485,4.0556993,4.1139107
3.6287115,4.3776975,4.5843267
3.0154622,3.9392424,4.450453
3.435448,5.15223,5.0908494
2.8809133,4.247991,4.5048237
3.439853,3.9085662,4.3394175
3.053178,4.7262435,5.0950336
3.197284,4.7545276,4.819816
3.564737,4.219073,4.5243416
3.7198656,3.985689,4.3088923
2.9634442,4.009431,4.5615225
2.8246052,4.5796657,4.727783
3.5374591,3.9251485,3.913429
2.6839666,3.7744038,4.0911636
2.3326283,4.0145483,4.459532
2.4119642,3.9784372,4.2329626
2.3171232,3.613504,4.285837
3.3112972,4.1332135,4.237513
3.5150583,4.338965,4.5253716
2.4278917,4.0184093,3.9857683
3.0843923,4.3881783,4.7971334
3.212485,4.3389683,4.8355494
3.8362772,4.4958467,4.7105436
3.0062616,4.1128497,4.2485347
3.5096347,4.4679766,4.736246
2.4655542,3.4151974,3.7537053
2.2702494,4.0193553,4.6174765
3.9230464,4.5052056,4.7590165
3.6269844,4.2028403,4.910028
2.7257628,4.2914886,4.9221087
